instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,196.6766,198.6089,left,1.401,,0,30,30,30,1,30,40,25,10,s_40_r_9.png,s_25_r_3.png,s_10_r_1.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,198.6099,200.2253,left,1.0759,,0,31,31,31,1,31,5,15,60,s_5_r_5.png,s_15_r_4.png,s_60_r_6.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,200.2261,204.0088,left,3.2554,,0,32,32,32,1,32,5,10,15,s_5_r_5.png,s_10_r_1.png,s_15_r_2.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,204.0098,206.0253,left,1.4743,,0,33,33,33,1,33,10,25,30,s_10_r_5.png,s_25_r_8.png,s_30_r_6.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,206.0264,207.9922,left,1.4234,,0,34,34,34,1,34,60,25,10,s_60_r_2.png,s_25_r_7.png,s_10_r_5.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,207.9931,209.9923,left,1.4689,,0,35,35,35,1,35,40,30,20,s_40_r_4.png,s_30_r_2.png,s_20_r_9.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,209.9933,212.7746,right,2.2494,,0,36,36,36,1,36,60,40,25,s_60_r_8.png,s_40_r_10.png,s_25_r_6.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,212.7755,214.9921,right,1.6847,,0,37,37,37,1,37,5,15,20,s_5_r_3.png,s_15_r_1.png,s_20_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,214.9931,216.4252,right,0.8938,,0,38,38,38,1,38,5,30,50,s_5_r_9.png,s_30_r_2.png,s_50_r_2.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,216.4262,218.2091,left,1.2406,,0,39,39,39,1,39,5,10,50,s_5_r_10.png,s_10_r_8.png,s_50_r_10.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,218.2102,221.3589,right,2.6146,,0,40,40,40,1,40,20,40,50,s_20_r_7.png,s_40_r_1.png,s_50_r_10.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,221.3598,223.5913,left,1.6899,,0,41,41,41,1,41,50,40,5,s_50_r_2.png,s_40_r_3.png,s_5_r_5.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,223.5922,225.2751,left,1.163,,0,42,42,42,1,42,10,20,50,s_10_r_5.png,s_20_r_4.png,s_50_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,225.276,227.6253,left,1.8175,,0,43,43,43,1,43,50,30,10,s_50_r_10.png,s_30_r_8.png,s_10_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,227.6263,229.5752,left,1.4072,,0,44,44,44,1,44,10,20,60,s_10_r_8.png,s_20_r_4.png,s_60_r_3.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,229.576,232.7089,left,2.594,,0,45,45,45,1,45,10,30,60,s_10_r_4.png,s_30_r_5.png,s_60_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,232.7099,235.492,left,2.2508,,0,46,46,46,1,46,60,50,20,s_60_r_3.png,s_50_r_6.png,s_20_r_3.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,235.4929,237.5921,right,1.568,,0,47,47,47,1,47,50,25,20,s_50_r_10.png,s_25_r_7.png,s_20_r_6.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,237.5931,239.475,left,1.3509,,0,48,48,48,1,48,50,20,5,s_50_r_10.png,s_20_r_2.png,s_5_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,239.4757,242.9588,right,2.9513,,0,49,49,49,1,49,15,20,25,s_15_r_6.png,s_20_r_1.png,s_25_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,242.96,244.675,right,1.1832,,0,50,50,50,1,50,30,15,10,s_30_r_1.png,s_15_r_8.png,s_10_r_10.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,244.6757,246.1089,right,0.8932,,0,51,51,51,1,51,25,20,5,s_25_r_7.png,s_20_r_1.png,s_5_r_1.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,246.1098,247.5922,right,0.9562,,0,52,52,52,1,52,50,30,15,s_50_r_3.png,s_30_r_10.png,s_15_r_4.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,247.5931,251.5921,right,3.4681,,0,53,53,53,1,53,60,30,20,s_60_r_2.png,s_30_r_8.png,s_20_r_9.png,,
