instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,118.4454,120.0627,right,1.0745,,0,57,57,57,1,57,40,15,5,s_40_r_7.png,s_15_r_1.png,s_5_r_1.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,120.0636,121.3466,right,0.7392,,0,58,58,58,1,58,10,50,60,s_10_r_6.png,s_50_r_3.png,s_60_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,121.3477,124.1997,right,2.3106,,0,59,59,59,1,59,5,20,33,s_5_r_6.png,s_20_r_3.png,s_33_r_6.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,124.2011,129.8208,left,5.0846,,0,60,60,60,1,60,25,33,50,s_25_r_4.png,s_33_r_5.png,s_50_r_1.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,129.8221,131.856,left,1.4972,,0,61,61,61,1,61,50,33,15,s_50_r_8.png,s_33_r_5.png,s_15_r_3.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,131.8577,133.19,right,0.7933,,0,62,62,62,1,62,15,50,60,s_15_r_10.png,s_50_r_2.png,s_60_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,133.1908,135.0081,right,1.2941,,0,63,63,63,1,63,40,25,15,s_40_r_7.png,s_25_r_1.png,s_15_r_9.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,135.0097,136.7098,right,1.1771,,0,64,64,64,1,64,20,33,50,s_20_r_2.png,s_33_r_4.png,s_50_r_10.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,136.7114,138.1448,left,0.8921,,0,65,65,65,1,65,60,40,5,s_60_r_3.png,s_40_r_1.png,s_5_r_6.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,138.1466,140.2131,right,1.5286,,0,66,66,66,1,66,5,20,25,s_5_r_7.png,s_20_r_4.png,s_25_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,140.2141,142.5149,right,1.7572,,0,67,67,67,1,67,60,25,5,s_60_r_9.png,s_25_r_8.png,s_5_r_1.png,,
